index,Filename,WaterLevel,VA,RB,OB,PF,DE,FS,IS,RO,IN,AF,BE,FO,GR,PH,PB,OS,OP,OK,ND,Defect
39,AF_01076150.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,AF_01134903.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,AF_01166070.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,AF_01166246.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,AF_01171711.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,AF_01190566.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,AF_01190720.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,AF_01192498.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47,AF_01192852.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,AF_01249255.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49,AF_01266276.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,BE_00013444.png,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,BE_00042294.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,BE_00046628.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,BE_00062323.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,BE_00065974.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55,BE_00163465.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,BE_00166445.png,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57,BE_00166823.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
58,BE_00169622.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,BE_00178859.png,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,BE_00178861.png,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,BE_00194616.png,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,BE_00225105.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63,BE_00232812.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
64,BE_00236642.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65,BE_00251042.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,BE_00303477.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,BE_00325870.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68,BE_00327471.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69,BE_00329430.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,BE_00350759.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
71,BE_00383542.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
72,BE_00419251.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
73,BE_00422846.png,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74,BE_00422958.png,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,BE_00583289.png,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
76,BE_00586320.png,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77,BE_00641226.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
78,BE_00792108.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79,BE_00797063.png,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,BE_00797350.png,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,BE_00817630.png,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
82,BE_00936719.png,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
83,BE_01016182.png,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
84,BE_01016367.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
85,BE_01029564.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
86,BE_01063106.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,BE_01068419.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,BE_01076527.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
89,BE_01113793.png,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,BE_01131333.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91,BE_01171201.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
92,BE_01190759.png,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,BE_01191896.png,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
94,BE_01209992.png,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
95,BE_01248297.png,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96,BE_01248600.png,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97,BE_01248737.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,BE_01276291.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,BE_01278325.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100,DE_00038447.png,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,DE_00175066.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,DE_00175748.png,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,DE_00182216.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,DE_00197199.png,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,DE_00224281.png,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,DE_00224452.png,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,DE_00391286.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,DE_00468259.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,DE_00468857.png,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,DE_00508747.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,DE_00519308.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,DE_00526432.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,DE_00538299.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,DE_00544131.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,DE_00544139.png,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,DE_00553877.png,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,DE_00561788.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,DE_00661619.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,DE_00678498.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,DE_00680649.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,DE_00707292.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,DE_00710068.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,DE_00718682.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,DE_00721562.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,DE_00725538.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,DE_00728907.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,DE_00731101.png,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,DE_00733950.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,DE_00733953.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,DE_00745608.png,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,DE_00763898.png,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,DE_00772679.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,DE_00775403.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,DE_00775735.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,DE_00827488.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,DE_00831656.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,DE_00900847.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,DE_00909079.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,DE_00913794.png,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,DE_00985419.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,DE_00990507.png,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,DE_01022798.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,DE_01023371.png,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,DE_01105120.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,DE_01117129.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,DE_01117144.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,DE_01168464.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,DE_01184561.png,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,DE_01264882.png,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,FO_00008525.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
151,FO_00034149.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
152,FO_00038498.png,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
153,FO_00038959.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
154,FO_00045311.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
155,FO_00092161.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
156,FO_00096073.png,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
157,FO_00096578.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
158,FO_00100268.png,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
159,FO_00113640.png,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
160,FO_00140628.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
161,FO_00160710.png,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
162,FO_00161680.png,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
163,FO_00180998.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
164,FO_00225517.png,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165,FO_00225518.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
166,FO_00229347.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
167,FO_00232983.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
168,FO_00270161.png,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
169,FO_00273536.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
170,FO_00300457.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
171,FO_00301511.png,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
172,FO_00397324.png,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
173,FO_00397603.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
174,FO_00435133.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
175,FO_00447511.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
176,FO_00502099.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
177,FO_00506746.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
178,FO_00547028.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
179,FO_00624578.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
180,FO_00655342.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
181,FO_00675231.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
182,FO_00716132.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
183,FO_00716133.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
184,FO_00720028.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
185,FO_00734633.png,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
186,FO_00735856.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
187,FO_00760987.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
188,FO_00769303.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
189,FO_00769492.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
190,FO_00785307.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
191,FO_00858851.png,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
192,FO_00860559.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
193,FO_00881647.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
194,FO_00882155.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
195,FO_00938694.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
196,FO_00941414.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
197,FO_00967526.png,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
198,FO_00998327.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
199,FO_01083750.png,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200,FS_00011173.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,FS_00036566.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,FS_00037782.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,FS_00039502.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,FS_00040981.png,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,FS_00047196.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,FS_00083768.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,FS_00087841.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,FS_00088891.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,FS_00095702.png,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,FS_00100843.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,FS_00101087.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,FS_00106754.png,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,FS_00121968.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,FS_00140019.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,FS_00153793.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,FS_00156247.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,FS_00215310.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,FS_00242882.png,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,FS_00274006.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,FS_00278412.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,FS_00298945.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,FS_00306593.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,FS_00336708.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,FS_00351322.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,FS_00382344.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,FS_00385175.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,FS_00385679.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,FS_00492037.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,FS_00499800.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,FS_00508684.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,FS_00572484.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,FS_00639261.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,FS_00642852.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,FS_00687298.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,FS_00688752.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,FS_00689359.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,FS_00721700.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,FS_00729050.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,FS_00791385.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,FS_00878336.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,FS_00905164.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,FS_00907236.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,FS_00953413.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,FS_01058176.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,FS_01058845.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,FS_01078245.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,FS_01095484.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,FS_01195489.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,FS_01242994.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250,GR_00036641.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251,GR_00109155.png,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
252,GR_00114209.png,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
253,GR_00129766.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
254,GR_00141996.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
255,GR_00246579.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
256,GR_00250764.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
257,GR_00251186.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
258,GR_00253249.png,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
259,GR_00255143.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260,GR_00255231.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
